6004,5838,5654,5499,5356,5189,5041,4869,4674,4414,4230,4043,3880,3712,3502,3246,3075,2895,2660,2408,2224,2003,1808,1591,1377,1194,958,751,543,345,181,91,25,16,10,8,8
8792,8449,8053,7654,7180,6768,6400,5961,5601,5178,4707,4348,3897,3479,3015,2590,2194,1804,1478,1108,678,304,28,0,0
5716,5545,5401,5251,5103,4966,4776,4618,4457,4334,4190,4041,3865,3730,3604,3512,3377,3244,3058,2842,2627,2413,2272,2066,1889,1734,1557,1417,1240,1066,885,700,533,357,227,143,78,36,18,14,14
4169,4099,4038,3999,3950,3901,3871,3846,3796,3766,3747,3732,3718,3689,3642,3615,3600,3579,3552,3516,3467,3426,3383,3348,3295,3239,3165,3066,3002,2931,2887,2829,2772,2724,2664,2589,2521,2458,2388,2317,2265,2203,2139,2082,2015,1912,1815,1704,1615,1529,1456,1402,1336,1245,1183,1121,1084,1042,1008,977,952,922,896,885,876,871,864,857,857
7744,7454,7067,6660,6370,6096,5783,5465,5152,4835,4515,4263,3978,3675,3419,3101,2817,2490,2153,1804,1488,1156,832,535,270,72,7,0,0
9103,8704,8287,7905,7494,7067,6650,6230,5761,5318,4834,4380,3971,3574,3125,2682,2229,1744,1308,867,426,116,11,0
2031,2012,2000,1983,1976,1974,1973,1973
7497,7270,7004,6732,6387,6087,5801,5477,5214,4967,4652,4347,4053,3723,3372,3020,2713,2428,2133,1844,1526,1197,871,581,373,115,17,0,0
5378,5294,5196,5083,4947,4817,4665,4493,4335,4155,4010,3900,3752,3619,3480,3339,3170,3039,2896,2755,2624,2471,2321,2152,1992,1815,1667,1500,1290,1122,1001,869,734,613,527,432,330,233,158,133,126,123,122,121,121
9769,9238,8734,8241,7746,7253,6777,6271,5792,5274,4655,4063,3562,2990,2512,2004,1490,920,477,46,0,0
6688,6492,6293,6067,5808,5589,5432,5256,5103,4876,4637,4401,4106,3819,3549,3363,3150,2937,2688,2487,2217,1970,1694,1381,1168,945,704,414,245,118,30,2,0,0
7870,7552,7238,6854,6477,6092,5784,5438,5089,4677,4312,3951,3617,3298,2949,2614,2270,1909,1578,1304,1013,709,399,212,66,1,0,0
2306,2290,2282,2272,2263,2259,2256,2256
5408,5280,5147,5036,4878,4747,4617,4501,4389,4260,4147,3979,3835,3704,3518,3341,3182,3071,2944,2809,2662,2526,2349,2155,1989,1845,1691,1551,1410,1242,1089,953,850,731,649,553,409,259,148,67,43,31,27,23,21,19
6326,6162,5949,5745,5527,5309,5077,4844,4648,4461,4250,4030,3806,3600,3383,3202,3014,2823,2601,2399,2202,1995,1779,1527,1261,1101,948,736,496,283,134,34,8,7,7
6750,6598,6337,6082,5896,5694,5469,5253,5016,4811,4570,4263,4043,3787,3599,3378,3162,2916,2676,2471,2188,1943,1745,1488,1238,1036,786,542,300,116,33,4,2,0,0
3172,3114,3076,3040,3025,3010,2999,2989,2986,2986
5502,5382,5277,5179,5066,4961,4822,4670,4511,4352,4148,3993,3822,3668,3527,3381,3221,3085,2912,2746,2596,2482,2351,2212,2027,1876,1691,1513,1354,1189,1014,818,693,567,430,285,159,70,40,28,26,26
3843,3779,3729,3675,3625,3599,3572,3542,3512,3476,3445,3387,3342,3278,3249,3213,3170,3149,3125,3096,3058,3007,2982,2965,2946,2931,2920,2908,2898,2884,2868,2846,2821,2799,2783,2769,2754,2743,2733,2726,2717,2707,2692,2680,2669,2657,2647,2643,2638,2627,2616,2599,2589,2585,2581,2576,2567,2558,2550,2539,2520,2505,2493,2487,2483,2479,2476,2475,2475
3980,3933,3880,3848,3805,3763,3747,3731,3714,3696,3668,3643,3629,3609,3590,3580,3559,3544,3534,3522,3507,3480,3464,3435,3415,3403,3384,3366,3350,3330,3305,3286,3268,3257,3235,3215,3186,3158,3126,3102,3091,3073,3069,3063,3049,3038,3015,2989,2971,2950,2939,2936,2932,2928,2923,2918,2913,2911,2906,2902,2899,2899
7551,7357,7066,6750,6462,6125,5760,5440,5146,4874,4601,4272,3921,3619,3261,2909,2655,2357,2045,1713,1392,1098,785,449,182,46,12,0,0
6547,6364,6180,5965,5753,5487,5280,5023,4727,4460,4236,4082,3878,3676,3462,3248,3029,2738,2490,2294,2048,1815,1598,1379,1136,960,795,576,407,199,97,26,6,5,5
2103,2084,2076,2072,2067,2065,2065
4896,4807,4707,4600,4474,4386,4291,4171,4057,3936,3819,3681,3582,3485,3392,3321,3200,3055,2923,2776,2641,2547,2446,2304,2163,2025,1911,1782,1641,1527,1367,1223,1112,982,855,778,704,623,513,426,311,218,168,151,142,141
9231,8824,8345,7893,7499,7139,6662,6166,5707,5073,4541,4089,3611,3140,2606,2192,1739,1351,910,464,91,2,0,0
4651,4576,4513,4455,4398,4284,4193,4127,4010,3930,3849,3773,3701,3619,3517,3420,3320,3237,3169,3103,3036,2970,2895,2839,2758,2651,2547,2454,2337,2258,2177,2062,1975,1901,1839,1753,1647,1536,1430,1326,1222,1132,1044,962,887,808,708,629,558,486,417,341,298,269,235,212,198,172,150,137,130,128,127
9682,9207,8687,8171,7658,7137,6679,6195,5690,5131,4538,3986,3429,2766,2245,1814,1313,845,415,151,2,0,0
4611,4491,4398,4318,4199,4102,3996,3900,3810,3728,3629,3557,3437,3337,3215,3142,3063,2987,2896,2777,2684,2587,2493,2419,2360,2284,2208,2128,2025,1918,1826,1755,1667,1578,1522,1435,1351,1243,1156,1084,952,847,764,656,599,499,429,381,348,324,302,274,262,261
8760,8442,8074,7672,7257,6839,6449,6047,5566,5136,4671,4220,3809,3471,3044,2627,2218,1797,1366,956,540,221,33,0,0
6892,6708,6478,6248,6017,5787,5557,5302,5061,4771,4560,4278,3970,3740,3512,3239,2991,2734,2486,2217,1936,1627,1380,1116,857,607,403,203,69,20,2,2
7494,7262,6983,6746,6424,6135,5789,5455,5101,4827,4530,4185,3901,3592,3249,2897,2562,2221,1857,1546,1262,927,651,370,130,24,1,1
5355,5236,5139,4998,4892,4756,4633,4510,4378,4281,4142,4000,3877,3753,3584,3416,3270,3128,2996,2844,2741,2640,2543,2431,2303,2185,2047,1909,1763,1596,1431,1274,1098,918,738,631,502,355,256,169,111,83,74,70,70
9876,9429,8861,8374,7838,7337,6751,6148,5505,4919,4371,3841,3298,2808,2236,1693,1194,664,188,18,0,0
2425,2411,2405,2397,2387,2386,2383,2378,2378
8438,8066,7656,7345,6966,6611,6223,5812,5427,5095,4718,4290,3904,3497,3051,2683,2319,1947,1573,1219,806,377,85,2,1
9711,9203,8611,8096,7556,7039,6503,5997,5392,4847,4319,3778,3222,2671,2118,1517,989,510,160,39,0,0
6980,6794,6591,6405,6144,5861,5660,5476,5280,5036,4817,4546,4204,3960,3699,3436,3144,2880,2623,2399,2144,1920,1689,1427,1174,923,689,435,217,56,20,5,2,2
9827,9334,8791,8304,7823,7197,6648,6103,5492,4943,4446,3919,3384,2847,2295,1804,1323,816,328,80,5,0,0
7035,6796,6562,6319,6052,5813,5550,5322,5024,4761,4508,4278,3991,3703,3443,3170,2912,2649,2336,2071,1775,1505,1247,978,726,523,332,142,25,0,0
5555,5387,5243,5093,4918,4805,4645,4475,4304,4166,3975,3795,3632,3483,3312,3159,3017,2869,2662,2476,2241,2019,1847,1690,1532,1361,1228,1104,994,834,674,517,389,255,170,118,83,53,33,31,30,27,25,25
5241,5114,5009,4891,4755,4596,4428,4270,4095,3963,3845,3714,3577,3405,3236,3114,2987,2887,2780,2683,2557,2410,2274,2127,1996,1876,1784,1681,1546,1428,1319,1185,1029,879,793,688,529,419,303,239,181,121,80,68,61,57,57
8267,7996,7627,7269,6821,6530,6132,5762,5380,4928,4555,4141,3790,3411,3014,2575,2187,1785,1389,1045,673,336,85,1,0
6445,6274,6088,5906,5660,5450,5233,5056,4848,4672,4437,4280,4114,3882,3649,3394,3175,2931,2680,2429,2161,1962,1760,1558,1335,1090,895,773,566,347,198,89,19,7,6,6
5595,5447,5316,5168,5010,4870,4659,4438,4264,4102,3991,3879,3726,3596,3403,3198,3006,2810,2648,2453,2277,2140,1955,1793,1605,1448,1273,1086,901,671,522,393,259,152,66,22,17,14,10,9,9
4212,4114,4026,3957,3905,3848,3795,3758,3720,3688,3638,3585,3519,3474,3415,3350,3288,3222,3146,3104,3051,3004,2957,2900,2815,2726,2619,2515,2421,2332,2241,2156,2075,1997,1909,1793,1710,1632,1576,1507,1454,1409,1358,1284,1225,1169,1122,1068,1029,989,955,934,908,891,876,872,866,859,848,834,815,790,772,754,741,714,692,671,649,634,628,623,621
8158,7884,7537,7140,6754,6371,6037,5624,5249,4906,4484,4064,3635,3252,2857,2515,2090,1866,1512,1140,779,416,175,24,1,0
